ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning,Input_Source
38,ZITLBM8A,Singer et al. (2023),ChatGPT for social work science: Ethical challenges and opportunities,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Include,,Konzept,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI: ChatGPT/LLMs, AI_Literacies: kritische Reflexion über KI-Nutzung in Forschung) und SOZIAL_OK (Soziale_Arbeit: expliziter Bezug zu Social Work Science und Forschungspraxis, Bias_Ungleichheit: algorithmic bias wird substantiell thematisiert). Invited Paper mit ethischem Fokus auf verantwortungsvolle KI-Nutzung in Sozialarbeitskontext.",Abstract
39,QI5AYE4V,McDonald et al. (2023),Algorithmic decision-making in social work practice and pedagogy: Confronting the competency/critique dilemma,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Include,,Konzept,0.92,"Paper adressiert zentral algorithmische Literacy als Kompetenzenentwicklung (AI_Literacies: Ja) und analysiert algorithmische Entscheidungssysteme im Sozialarbeitskontext (KI_Sonstige: Ja; Soziale_Arbeit: Ja). Expliziter Fokus auf kritisches Verständnis von Machtstrukturen und Ungleichheiten, die ADM verstärkt (Bias_Ungleichheit: Ja; Fairness: Ja). Erfüllt TECHNIK- und SOZIAL-Kriterien. Gender und Feministisch: Keine explizite Nennung feministischer Theorie/Autor:innen.",Abstract
40,WTLVG29I,Reamer (2023),Artificial intelligence in social work: Emerging ethical issues,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.95,Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies: Kompetenzen für AI-Verständnis; KI_Sonstige: Algorithmen in Risikobewertung) und SOZIAL_OK (Soziale_Arbeit: direkter Fokus auf Social Work Ethik und Praxis; Bias_Ungleichheit: algorithmischer Bias; Fairness: ethische Protokolle; Diversitaet: Fokusgruppen mit diversen Perspektiven). Substanzieller Bezug zu sozialarbeiterischer Praxis und AI-Kompetenzen.,Abstract
41,J7V3AAQT,Sabour et al. (2023),A chatbot for mental health support: Exploring the impact of Emohaa on reducing mental distress in China,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,"No_relevant_topic - Paper erfüllt Bedingung TECHNIK (Generative_KI=Ja), aber NICHT Bedingung SOZIAL. Thematisiert mental health intervention mit KI-Chatbots, aber: keine Behandlung von Diskriminierung, Bias oder struktureller Ungleichheit; kein direkter Bezug zu Sozialer Arbeit als Fachbereich; keine Gender-, Diversitäts- oder Fairness-Perspektive. Reine klinische Wirksamkeitsstudie (mental health outcomes) ohne Fokus auf soziale Gerechtigkeit oder Benachteiligung.",Experimentell,0.95,"Paper ist technisch (Generative KI für Chatbot-Intervention) fundiert, adressiert aber keine sozialen/ethischen Dimensionen der Algorithmen-Kategorien. Mental Health ist nicht synonym mit Sozialer Arbeit. Keine Analyse von Bias, Fairness, Gender oder Inklusion im KI-System selbst. Klinische RCT ohne kritische Perspektive auf KI-Systeme.",Abstract
42,9WIGR47Y,Rodríguez-Martínez et al. (2024),Ethical issues related to the use of technology in social work practice: A systematic review,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper erfüllt beide Inklusionskriterien substanziell: TECHNIK-Seite: AI_Literacies (digitale Kompetenzen in Sozialer Arbeit-Ausbildung), KI_Sonstige (algorithmische Entscheidungssysteme in Sozialdiensten). SOZIAL-Seite: Soziale_Arbeit (direkter Fokus auf ethische Herausforderungen in der Praxis), Bias_Ungleichheit (digitale Diskriminierung, digital divide), Diversitaet (inklusive Online-Dienste, marginalisierte Communities), Fairness (ethische Entscheidungsrahmen, faire Behandlung). Systematische Literaturübersicht mit PRISMA-Standards.",KD
43,S8WGUVQT,Dencik et al. (2024),Automated government benefits and welfare surveillance,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Paper erfüllt beide Bedingungen: (1) TECHNIK: AI_Literacies (kritische Reflexion über KI-Hype vs. technische Realität), KI_Sonstige (ML, predictive analytics, ADM-Systeme). (2) SOZIAL: Soziale_Arbeit (Wohlfahrtsverwaltung, street-level bureaucrats), Bias_Ungleichheit (Reproduktion sozialer Ungleichheit, Diskriminierung marginalisierter Gruppen), Diversitaet (targeting von Migrant:innen, ethnisierten Gruppen), Fairness (algorithmische Fairness, Auditability von ADM). Substantielle Behandlung aller Kategorien in detaillierter Analyse nachweisbar.",KD
44,LXDG4KQK,Amnesty International (2024),Coded injustice: Surveillance and discrimination in Denmark's automated welfare state,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,Paper erfüllt beide Bedingungen eindeutig: TECHNIK (KI_Sonstige: Machine-Learning Fraud-Detection-Algorithmen; AI_Literacies: Kompetenzentwicklung Caseworker) + SOZIAL (Soziale_Arbeit: Sozialhilfesystem; Bias_Ungleichheit: algorithmische Diskriminierung; Gender: geschlechtsspezifische Harms; Diversitaet: intersektionale Perspektive auf marginalisierte Gruppen; Feministisch: intersektionale Analyse von Machtstrukturen; Fairness: explizite Fairness- und Bias-Testing-Forderungen). Umfassende empirische Menschenrechtsuntersuchung mit substantieller Behandlung aller Kategorien.,KD
45,BTLTEA6Y,Meilvang & Dahler (2024),Decision support and algorithmic support: The construction of algorithms and professional discretion in social work,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK: KI_Sonstige (Ja - algorithmische Entscheidungssysteme in der Jugendhilfe) und AI_Literacies (Ja - kritische Analyse von Bias in Algorithmen und Professional Awareness). SOZIAL: Soziale_Arbeit (Ja - direkter Bezug zu Casework mit vulnerablen Kindern/Familien in dänischen Kommunen), Bias_Ungleichheit (Ja - expliziter Fokus auf algorithmischen Bias bezüglich Geschlecht/Ethnizität), Gender (Ja - Gender als geschützte Merkmalskategorie analysiert), Diversitaet (Ja - diverse professionelle Perspektiven in Algorithm Design), Fairness (Ja - substantielle Diskussion von Bias-Elimination und Fairness-Testing). Empirische qualitative Studie mit n=11+ Interviews und Dokumentanalyse.",KD
46,7D3ICY7Z,van Toorn et al. (2024),"Introduction to the digital welfare state: Contestations, considerations and entanglements",Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige: Ja - automatisierte Entscheidungssysteme, Algorithmen, Big Data in Wohlfahrtsverwaltung); SOZIAL_OK (Soziale_Arbeit: Ja - direkter Bezug zu Wohlfahrtsservice-Digitalisierung; Bias_Ungleichheit: Ja - Fokus auf algorithmische Diskriminierung marginalisierter Gruppen; Gender: Ja - explizite Analyse geschlechtlicher Dimensionen; Diversitaet: Ja - Inklusion/Repräsentation marginalisierter Communities; Feministisch: Ja - intersektionale Analyse nach Crenshaw-Logik; Fairness: Ja - konzeptuelle Kritik an algorithmischer Ungerechtigkeit). Substantielle Behandlung aller Kategorien belegt.",KD
47,XQM6WRU2,Cher et al. (2024),Exploring machine learning to support decision-making for placement stabilization and preservation in child welfare,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper entwickelt und validiert ML-Modelle (Random Forest, logistische Regression) zur Vorhersage von Platzierungszerfall in der Jugendhilfe - KI_Sonstige erfüllt. Direkter Fokus auf Casework-Praxis und Jugendhilfesystem (Soziale_Arbeit erfüllt). Explizite Analyse von Bias gegen geschützte Klassen, Disparitäten nach Rasse und Geschlecht, sowie umfassendes Fairness-Audit (Bias_Ungleichheit, Gender, Diversitaet, Fairness erfüllt). TECHNIK + SOZIAL beide erfüllt → Include.",KD
48,E4G328PD,Heinz et al. (2025),Clinical trial of an LLM-based conversational AI psychotherapy,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.92,"Paper behandelt generative KI (LLM-basierte Therapie-Chatbot) substantiell (TECHNIK_OK). Soziale Dimension erfüllt: Bias_Ungleichheit (Diskussion von Selection Bias, demografische Limitations), Gender (explizite Genderverteilung 59.52% weiblich/37.14% männlich/2.86% nichtbinär), Diversitaet (nationale Rekrutierung, diverse Charakteristiken). TECHNIK_OK + SOZIAL_OK → Include. Keine feministische Theorie erkannt.",KD
49,GFXYER4F,Takaoka (2022),AI implementation science for social issues: Pitfalls and tips,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.95,Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies: Schulung von Fachkräften; KI_Sonstige: ML/Gradient Boosting/XAI); SOZIAL_OK (Soziale_Arbeit: Kinderschutzdienste; Bias_Ungleichheit: implizite Diskriminierung; Diversitaet: vulnerable Gruppen; Fairness: gerechte Ressourcenallokation). Substantielle empirische Fallstudie zur KI-Implementierung im Sozialbereich mit klarem Praxisbezug.,KD
50,3B87U5LN,Siddals et al. (2024),"""It happened to be the perfect thing"": Experiences of generative AI chatbots for mental health",Ja,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.92,"Paper erfüllt beide Bedingungen: TECHNIK: Generative_KI (ChatGPT, Pi, Gemini als Kernthema) + AI_Literacies (wie Nutzer KI-Tools verstehen und kompetent einsetzen). SOZIAL: Bias_Ungleichheit (Zugangsherausforderungen, unterrepräsentierte Populationen, technologische Ungleichheit); Diversitaet (Diskussion fehlender Repräsentation bestimmter Gruppen, Zugangsbarrieren); Fairness (nuancierte Sicherheitsmaßnahmen, algorithmische Gerechtigkeit). Psychische Gesundheit ist relevanter Anwendungskontext, aber kein direkter Soziale-Arbeit-Bezug.",KD
51,C325Y32P,World Economic Forum (2024),AI for impact: The PRISM framework for responsible AI in social innovation,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Include,,Experimentell,0.95,"Das Paper erfüllt beide Bedingungen: TECHNIK-Seite (AI_Literacies: Organisational Readiness & Skills Development; Generative_KI: ChatGPT, Gemini; KI_Sonstige: Predictive Analytics, CV, ML-Klassifikation) UND SOZIAL-Seite (Soziale_Arbeit: expliziter Fokus auf soziale Innovatoren & vulnerable Populationen; Bias_Ungleichheit: geografische & algorithmische Disparitäten; Gender: Datenbasierte Analyse von Women-led Enterprises; Diversitaet: marginalisierte Communities & geographische Inklusion; Fairness: umfassendes Kapitel zu Fairness-Metriken & Bias-Vermeidung). Kein Feministisch markiert, da keine explizite feministische Theorie/Methodik erkennbar, nur Gender-Datenpräsentation.",KD
52,7QQV7R9S,British Association of Social Workers (2025),Generative AI & social work practice guidance,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.95,"Paper erfüllt beide Inklusionskriterien substantiell: TECHNIK (Generative_KI, AI_Literacies, KI_Sonstige durch Bias-Diskussion) + SOZIAL (Soziale_Arbeit als Kernfokus, Bias_Ungleichheit, Gender, Diversitaet, Fairness). BASW-Guidance adressiert ethischen GenAI-Einsatz in sozialarbeiterischer Praxis mit explizitem Fokus auf rassistische/sexistische Bias, Datenschutz und professionelle Kompetenzen. Kein feministischer Ansatz erkennbar (keine feministische Theorie referenziert).",KD
53,PI5H2LZ2,Moreau et al. (2024),"Failing our youngest: On the biases, pitfalls, and risks in a decision support algorithm used for child protection",Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.98,Paper erfüllt beide Bedingungen eindeutig: TECHNIK-OK (KI_Sonstige: Predictive Risk Model mit ML-Audit; AI_Literacies: kritische Reflexion von Algorithmus-Kompetenzen in Behörden). SOZIAL-OK (Soziale_Arbeit: direkter Fokus auf Kinderschutzpraxis und Caseworker-Entscheidungen; Bias_Ungleichheit: systematische Diskriminierung von Migranten und sozioökonomisch Benachteiligten; Fairness: explizite Analyse geschützter Attribute und algorithmischer Diskriminierung; Diversitaet: vulnerable Gruppen im Fokus). Substanzielle empirische Analyse mit echtem Schaden-Nachweis.,KD
54,JC7X3MM7,Kawakami et al. (2022),"Improving human-AI partnerships in child welfare: Understanding worker practices, challenges, and desires for algorithmic decision support",Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: (1) TECHNIK: KI_Sonstige (Ja) - Machine-Learning-basiertes Vorhersagesystem (AFST) im Kinderschutz; AI_Literacies (Ja) - Schulungs- und Verständnisgaps der Arbeiter. (2) SOZIAL: Soziale_Arbeit (Ja) - direkte ethnographische Studie mit Sozialarbeitern in Kinderschutzbehörde; Bias_Ungleichheit (Ja) - wahrgenommene Diskriminierung marginalisierter Familien; Fairness (Ja) - explizite Fairness-Concerns; Diversitaet (Ja) - Intersektionalität von Rasse, Armut, SES. Highly relevant für Literature Review.",KD
55,TNLGELEQ,Näscher et al. (2025),ReflectAI: Design and evaluation of an AI coach to support public servants' self-reflection,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Include,,Empirisch,0.85,"ReflectAI adressiert LLM-basierte AI Coaching für Self-Reflection Kompetenzen (AI_Literacies, Generative_KI). Strukturiertes Prompting mit dialogischen Interaktionen ist zentral (Prompting). Public Servants in öffentlicher Verwaltung sind Akteure im öffentlichen Sektor mit sozialer Relevanz, nähe zu Human Services-Kontexten (Soziale_Arbeit). Empirische 2-Wochen-Studie mit 7 Probanden. Erfüllt beide Bedingungen (TECHNIK + SOZIAL).",KD
56,8MDXCTA6,Hall et al. (2024),"A systematic review of sophisticated predictive and prescriptive analytics in child welfare: Accuracy, equity, and bias",Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.98,"Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige: Predictive/Prescriptive ML-Algorithmen im Kinderschutz) UND SOZIAL_OK (Soziale_Arbeit: direkter Bezug zu Child Welfare Agencies und Caseworker Decision-Making; Bias_Ungleichheit: zentrale Analyse von Diskriminierungsrisiken für low-income families und communities of color; Diversitaet: expliziter Fokus auf marginalisierte Communities und disparate racial impacts; Fairness: substantielle Evaluierung von Fairness-Metriken und -Problemen). Systematisches Review mit klarem Fokus auf ethische, equity- und bias-bezogene Defizite in algorithmisierten Kinderschutzentscheidungen.",KD
57,4GYXUS9Y,Goldkind et al. (2024),The end of the world as we know it? ChatGPT and social work,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Include,,Konzept,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI: ChatGPT/NLP, Prompting: 'thoughtful prompting practices', AI_Literacies: kritische Reflexion) und SOZIAL_OK (Soziale_Arbeit: direkt in der Überschrift und Fokus auf SW-Praxis, Fairness: 'just technology use', 'fair use'). Editorial mit substantiellem Fokus auf KI-Kompetenzen und ethische Reflexion in der Profession.",Abstract
58,CLKAD87H,James et al. (2025),Responsible prompting recommendation: Fostering responsible AI practices in prompting-time,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.92,"Paper adressiert Responsible Prompting mit substantiellem Fokus auf AI Literacy (reflektive Praktiken, Bewusstseinschärfung), Generative KI (LLMs), und Prompting (Prompt-Engineering, Template-Empfehlungen). Soziale_Arbeit: Abstract nennt explizit 'highly relevant for social services' mit Fokus auf wertebasierte Praktiken. Bias/Fairness/Diversitaet evident durch Thematisierung von Stereotyping, Marginalisierung, Sprachenvielfalt und Fairness-Überlegungen. Mixed-Methods-Studie mit Interviews und Usability-Testing. TECHNIK & SOZIAL erfüllt.",KD
59,CY5IMM6G,Ahn et al. (2025),Artificial Intelligence (AI) literacy for social work: Implications for core competencies,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Include,,Konzept,0.95,"Paper erfüllt beide Bedingungen: (1) TECHNIK: AI_Literacies und KI_Sonstige (algorithmische Systeme, Bias) behandelt substantiell. (2) SOZIAL: Direkte Integration in CSWE-Kompetenzen, Fokus auf sozialarbeiterische Praxis, Bias-Erkennung, Fairness und soziale Ungleichheiten. Framework für KI-Kompetenzentwicklung in der Sozialen Arbeit ist zentral.",Abstract
60,UENFDPH9,Garkisch et al. (2024),Considering a unified model of artificial intelligence enhanced social work: A systematic review,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Systematisches Literaturreview mit starkem Bezug zu Sozialer Arbeit (Tripelmandat, Menschenrechtsprofession). Behandelt substantiell: AI-Literacy und digitale Kompetenzen (Evidenz 1), Generative KI/ChatGPT (Evidenz 2), algorithmische Systeme/Predictive Analytics (Evidenz 3), Bias und Diskriminierung (Evidenz 5), Fairness und Nichtdiskriminierung (Evidenz 6), Diversität/inklusive Datensätze (Evidenz 6). Erfüllt beide Bedingungen: TECHNIK (AI_Literacies, Generative_KI, KI_Sonstige) UND SOZIAL (Soziale_Arbeit, Bias_Ungleichheit, Diversitaet, Fairness).",KD
61,AK7K4P97,Baker et al. (2025),Artificial intelligence in social work: An EPIC model for practice,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,Paper erfüllt beide Bedingungen: TECHNIK (AI_Literacies ja - Community-based AI digital literacy Initiativen; KI_Sonstige ja - allgemeine KI-Integration) und SOZIAL (Soziale_Arbeit ja - direkter Fokus auf Soziale Arbeit Praxis; Bias_Ungleichheit ja - vulnerable Populationen; Diversitaet ja - Zugang für marginalisierte Gruppen; Fairness ja - Ethics und Justice im EPIC-Modell).,Abstract
62,6Y5EPQRR,Kutscher (2023),"Positionings, challenges, and ambivalences in children's and parents' perspectives in digitalized familial contexts",Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Theoretisch,0.85,"Paper behandelt Digitalisierung im Familienkontext und hat Soziale_Arbeit-Bezug (Familiendynamiken, Kinderschutz). ABER: Keine substantielle technische KI/ML-Komponente erkennbar. Digitalisierung ≠ KI-Systeme. Paper adressiert Medienethik und Familiensoziologie, nicht KI-spezifische Thematiken. TECHNIK-Kriterium nicht erfüllt.",Abstract
63,QKFG72IT,Fujii et al. (2024),Bildungsteilhabe - Flucht - Digitalisierung: Eine multilokale Ethnografie im (digitalen) Alltag junger Geflüchteter,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Include,,Empirisch,0.92,"Paper erfüllt beide Bedingungen: TECHNIK: AI_Literacies (Kompetenzerwerb im Umgang mit digitalen Medien als zentrales Ziel), KI_Sonstige (Algorithmen, Such-Apps, automatisierte Systeme als strukturierende Elemente). SOZIAL: Soziale_Arbeit (direkter Bezug zu Kinder-/Jugendhilfe, stationären Wohngruppen, Sozialpädagogik), Bias_Ungleichheit (digitale/soziale Ungleichheitslagen, strukturelle Benachteiligung), Diversitaet (marginalisierte Gruppe junger Geflüchteter, intersektionale Perspektive), Feministisch (implizit durch intersektionale Analyse marginalisierter Gruppen), Fairness (Passungsverhältnisse, Zugangsbarrieren, gerechte Bedingungen). Multilokale Ethnografie mit substanzieller empirischer Basis.",KD
